,k_ino1,theta_ino1,k_miox,theta_miox
0,0.003942614655886111,1.0,0.005203961754222231,8.068657616471818
1,0.0008356546094301468,1.0,0.003187159783139899,9.015499345261851
2,0.006970479907092362,1.0,0.007213842167041841,5.114872107964224
3,0.0017527070454161078,1.0,0.004160985260686662,6.465205496136937
4,0.008912498383550654,1.0,0.0003985659431660685,6.736943047522648
5,0.007446651876134393,1.0,0.008444592911091392,1.1092550722636563
6,0.0053161978848667284,1.0,0.007825161495442566,3.08833089188627
7,0.004156563782041233,1.0,0.005053017637044047,8.546561043129252
8,0.0014329160781179507,1.0,0.0017253051541302068,8.600066769365377
9,0.006692470627825785,1.0,0.002838962734038052,1.977830896557201
10,0.006536857065513922,1.0,0.008683294127660616,0.25159734323775546
11,0.005910388019308742,1.0,0.0032212773492083166,0.3051557903635121
12,0.009208782892828872,1.0,0.006776221150971147,9.145014516421798
13,0.005353274455138122,1.0,0.00585390452718445,3.0075130006081987
14,0.007023072407240382,1.0,0.005324608640336252,0.5558099278968005
15,0.007322847096949217,1.0,0.0009368930894745062,8.380979965416945
16,0.0016007216907948985,1.0,8.929046370553276e-05,7.601016529353723
17,0.001073946963156053,1.0,0.007194114613843355,3.64206127303397
18,0.0037792013941551302,1.0,0.00985069309190595,3.8143024587383922
19,0.004926645773973448,1.0,0.003127097881222429,0.9463562833996618
20,0.009062101487563787,1.0,0.0024885307645725655,3.3034067756189174
21,0.005588215454281418,1.0,0.005696108987849578,3.3787135712339116
22,0.006556213311072141,1.0,0.0019157407564367136,6.342398303685934
23,0.008449010628320867,1.0,0.005839276387759141,2.2559091824223265
24,0.009546577174305985,1.0,0.0023861187548292937,6.030646971519562
25,0.004879296594697004,1.0,0.006472205512013073,5.746258832915584
26,0.00101259913482915,1.0,0.0016257149786239934,4.882602050765615
27,0.0034133180098175593,1.0,0.006480482714483593,4.9128503399362575
28,0.009723498178263882,1.0,0.009407420220983424,8.56321414193474
29,0.007468393314852024,1.0,0.000804869620741818,0.49395754480785187
30,0.0019877190880910954,1.0,0.008978909210875905,2.7653293044620004
31,0.0016640298952450589,1.0,0.008642344585070318,1.2185980820294955
32,0.005899334342863032,1.0,0.008356369695667302,4.0865714810316565
33,0.00787498133497944,1.0,0.008494538759248892,1.9123784489801692
34,0.0055400746231462576,1.0,0.00588812843777515,4.515876906223508
35,0.008707809029064123,1.0,0.002052435898200556,7.441721653835738
36,0.0022630913188246985,1.0,0.005295586525430599,4.5529201234626795
37,0.004958601472124847,1.0,0.0009154549253080953,5.737405992095652
38,0.009503145402170607,1.0,0.003980808380721658,0.3387725275918879
39,0.0009624048743880607,1.0,0.006625346494159926,4.81564957522599
40,0.003938156339724336,1.0,0.004040521380766203,9.374028759168795
41,0.005645995649943462,1.0,0.0001183854965062431,9.865377193664244
42,0.00046482790119275113,1.0,0.005743991549382784,2.5616785371452684
43,0.009489241322634146,1.0,0.0031753137410913297,4.5234851642002765
44,0.00657223009377911,1.0,0.0020140186263623563,7.056150109172509
45,0.001724825846155354,1.0,0.0018353171792477006,1.6532818778000558
46,0.0008131543448869559,1.0,0.005381223400038792,1.8838870302398747
47,0.0031479648375607873,1.0,0.005109964256770785,6.567378973373583
48,0.0083826106370602,1.0,0.007641855006850841,3.826882167694302
49,0.0030110487815292026,1.0,0.004879384732674478,4.982456319770857
50,0.005168410437027409,1.0,0.005161338293745038,5.767256225619424
51,0.0016400086456807895,1.0,0.0013623818305576174,6.890804836032887
52,0.0066747800262887775,1.0,0.0054635006675081,8.173888039392322
53,0.006998168486878121,1.0,0.00785330416775779,7.644832163024798
54,0.0006248321591613004,1.0,0.002475925021187626,0.9814108030963765
55,0.00835379692714877,1.0,0.009977265707062172,0.08821281667685783
56,0.0021678243648308886,1.0,0.008532934643789802,8.635633278166786
57,0.004133497593935591,1.0,0.007694760154977131,6.798472122198078
58,0.008107021313813422,1.0,0.005148354705737865,5.888023745201492
59,0.008363492296153727,1.0,0.001863962839268311,2.894719762737056
60,0.0010482308208832486,1.0,0.004824159352907845,9.302260426822246
61,0.00030637836606198124,1.0,0.004332960930730409,9.889918251401346
62,0.00853158334030633,1.0,0.009017309641675285,3.192639852522442
63,0.003667644430279401,1.0,0.0019604490123458487,1.2269587361060732
64,0.0033240243894319143,1.0,0.005186229155776878,4.795355255051306
65,4.2653679779070016e-05,1.0,0.009734927602856902,9.663271256497094
66,0.006500678309894532,1.0,0.00613396062750779,2.8504016309821325
67,0.007489828491632165,1.0,0.006887517890838887,2.1809295825994504
68,0.0044756878510310155,1.0,0.005077864416165367,4.008703364606137
69,0.009194415619863824,1.0,0.004775842009370587,0.2630629215643822
70,0.007638378269439134,1.0,0.005919639616961989,5.615835467412377
71,0.006357408624301153,1.0,0.0034017161875568905,2.14965834128726
72,0.00621015405901572,1.0,0.00559454640743343,8.35765266632335
73,0.0003504514071996364,1.0,0.006595435279129027,9.411101057759312
74,0.006823973252335071,1.0,0.002688509149470157,8.050080785162342
75,0.007346618726514848,1.0,0.007357273326456128,9.710486505210476
76,0.006886802501854412,1.0,0.008874174184855454,0.5393968826017778
77,0.009712182404319633,1.0,0.004953829483277872,3.5083972285253013
78,0.00856832375686538,1.0,0.0048176524894158,3.554146826353177
79,0.0075669449766212985,1.0,0.009244509498641619,5.812638616565301
80,0.007723021307977729,1.0,0.005624698950656538,8.215981587424878
81,0.003505638943993909,1.0,0.0032495846558474035,3.872611710817603
82,0.00915631122088371,1.0,0.002264589292191299,0.14544448863250473
83,0.006036691284185681,1.0,0.0022490759795279307,3.4593263369376324
84,0.003221001271268294,1.0,0.006350071672288812,8.03493424652178
85,0.004175152857163633,1.0,0.004005433145679553,5.097948735283868
86,0.0059647392455378576,1.0,0.004260439293121396,3.216220006798539
87,0.00881005938456101,1.0,0.0012216918554067704,5.842377222595317
88,0.005792671906609135,1.0,0.007621366174768611,9.992116511976862
89,0.00958520469351346,1.0,0.006617029076901734,5.708710375495825
90,0.003063245475722273,1.0,0.005676959083266002,8.857859155766116
91,0.007505673888691587,1.0,0.002929848825164122,1.3587563886490637
92,0.004994001858076197,1.0,0.0032997082692289895,5.358851493588777
93,0.002519917937504177,1.0,0.000999422294041626,2.8101663248597
94,0.008236275992251952,1.0,0.00420205150844485,4.352554401422594
95,0.003644322775401908,1.0,0.009261831841752301,9.022511988770153
96,0.0005590679548307917,1.0,0.004692615827736647,1.9525828094554172
97,0.0046250824866896426,1.0,0.003766820212975263,2.2928657233269765
98,0.007783859478901504,1.0,0.0018871217213087483,5.387981260094375
99,0.003449358727916314,1.0,0.003349009532025077,5.452130303237284
100,0.0021079968438708283,1.0,0.00859043083370263,6.542511747604128
101,0.002698358799778886,1.0,0.008660499028147433,7.797705838936215
102,0.0047029076619618014,1.0,0.009190811667532108,5.1222284045597535
103,0.003619007428971251,1.0,0.003610382483419405,0.038895929968136386
104,0.003636619328305056,1.0,0.009164409550392152,1.1834491525048552
105,0.009522131596601853,1.0,0.006833386434496539,7.353679736415374
106,0.006399071477530623,1.0,0.0059535402502443316,1.016645216445761
107,0.0027345689977141905,1.0,0.00041078849424576604,9.620618682111369
108,0.0026594806171752255,1.0,0.00818312420809454,1.1514626012406626
109,0.00032780291075039256,1.0,0.009319871444806452,3.736260724478266
110,0.003130255512645495,1.0,0.006859228318338796,9.26246668635573
111,0.004284463172482838,1.0,0.00465858034162434,2.6426824812270597
112,0.00234977956343721,1.0,0.00012111888192800114,3.7514570790995427
113,0.0005348059765898765,1.0,0.0011815507259202473,1.8084198877280002
114,0.00537093275452637,1.0,0.007252463405825104,4.590982644649394
115,0.00874317961560162,1.0,0.009159519171835169,7.2985067348213315
116,0.00825673891696122,1.0,0.006917604082692566,5.865343080586595
117,0.002885388621434539,1.0,0.004516553809074068,4.618116340645322
118,0.00821104835762504,1.0,0.007810066931100385,6.837986201379012
119,0.006105120124174326,1.0,0.005776942168008351,6.681075391378619
120,0.007002687024790986,1.0,0.007728806869820598,7.478637734958046
121,0.005062826181448186,1.0,0.00026998179272845485,9.48502665192515
122,0.002769625766790527,1.0,0.0050087056585716855,6.671323757886987
123,0.007408309099063136,1.0,0.006818330789143765,7.59412409279706
124,0.00964451088154595,1.0,0.008096589680138455,6.278830679622384
125,0.004269357344804482,1.0,0.008709593502376246,4.102846371026349
126,0.007191322552342911,1.0,0.00438040735123179,9.909059281437852
127,0.00022678239105319636,1.0,0.0003391705338554882,8.692247793688423
128,0.007953275158221655,1.0,0.005870762910326517,3.934998841400545
129,0.007906817000233726,1.0,0.006436049447677962,6.197979755972365
130,0.0094130462240234,1.0,0.004536694068553967,6.607702109626998
131,0.009254778838540832,1.0,0.00975041849700518,0.6416573807927929
132,0.0019447295202897202,1.0,0.0029058603139596583,4.636773743544466
133,0.0066274785673131045,1.0,0.007711003580735609,6.24344577799365
134,0.001416290316841893,1.0,0.0019900371219485342,5.968598947132217
135,0.008464630708307972,1.0,0.004345420403538924,7.325918940589914
136,0.008858703958990178,1.0,0.005493774349401385,8.83956487460967
137,0.00979893592001238,1.0,0.008396947394367795,0.1803220243113067
138,0.0055661672529790495,1.0,0.002867400301735268,7.748428886702613
139,0.0018126618961908177,1.0,0.008544288682270595,0.8072126784721533
140,0.0008905776077734492,1.0,0.009456989103915152,8.97566506499833
141,0.0013148533397201805,1.0,0.00573288707893444,8.2408756240029
142,0.0039626234354728255,1.0,0.009625369713465263,2.0263625695235805
143,0.007424765712245773,1.0,0.008505566592649234,7.980326873990886
144,0.0005794146587397724,1.0,0.00880348115015187,8.933494812039504
145,0.009317378573550994,1.0,0.009500052158720863,7.500938812635892
146,0.009693184652162555,1.0,0.005989759508098026,3.491101418726717
147,0.005951726429986305,1.0,0.007096148727082136,7.86343050190864
148,0.007095401079562609,1.0,0.0075010183218094705,1.2858807374971133
149,0.008941500640880702,1.0,0.006174400992130185,3.057455728130504
150,0.005777741464929553,1.0,0.0019744101543560655,0.2980654794054525
151,0.008676528279012798,1.0,0.005346913020406209,4.19276267130142
152,0.0009846746163781615,1.0,0.0034551281044710234,9.138443425931378
153,0.0023937783287144108,1.0,0.0050849277601125375,2.0190396564781423
154,0.002240306078320099,1.0,0.0030291299800178128,1.4892176121001202
155,0.004772360837719345,1.0,0.007971210974217347,6.979890072343123
156,0.009290914321212363,1.0,0.0021753520917714617,0.6086889603093228
157,0.003346705083203728,1.0,0.00623349323697138,6.042743610133658
158,0.0034977730393399116,1.0,0.0073956504291482145,5.535711175634385
159,0.006292573605712432,1.0,0.006013244343306476,2.278080304921665
160,0.0058513965271149385,1.0,0.002227938087476736,8.11932549681891
161,0.008837828526614881,1.0,0.0040596812629942886,4.207981128841793
